Movie Name,Scraped Name,Budget,Director,Writer,Actor,Rating,OtherInfo,Date,DirectorsRating,WritersRating,TotalFollowers,Revenue
Bringing Down the House,Bringing Down the House,20000000,['Adam Shankman'],['Jason Filardi'],"['Steve Martin', 'Queen Latifah', 'Eugene Levy']",5.6,"2003
PG-13
1h 45m",2003,6.333333333,5.5,14.69359506,"$164,675,402 "
Milk,Milk Money,20000000,['Richard Benjamin'],['John Mattson'],"['Melanie Griffith', 'Ed Harris', 'Michael Patrick Carter']",5.6,"1994
PG-13
1h 50m",1994,5.333333333,5,8.441575747,"$57,293,371 "
Ghost Ship,Ghost Ship,20000000,['Steve Beck'],"['Mark Hanlon', 'John Pogue']","['Julianna Margulies', 'Gabriel Byrne', 'Ron Eldard']",5.6,"2002
R
1h 31m",2002,5,5.166666667,5.328379603,"$68,349,884 "
The Stepfather,The Stepfather,20000000,['Nelson McCormick'],"['J.S. Cardone', 'Donald E. Westlake', 'Carolyn Lefcourt']","['Penn Badgley', 'Dylan Walsh', 'Sela Ward']",5.6,"2009
PG-13
1h 41m",2009,4,5,16.3161801,"$29,227,561 "
A Guy Thing,A Guy Thing,20000000,['Chris Koch'],"['Greg Glienna', 'Pete Schwaba', 'Matt Tarses']","['Jason Lee', 'Julia Stiles', 'Selma Blair']",5.6,"2003
PG-13
1h 41m",2003,5,5.333333333,12.20057693,"$17,430,594 "
12 Rounds,12 Rounds,20000000,['Renny Harlin'],['Daniel Kunka'],"['John Cena', 'Ashley Scott', 'Aidan Gillen']",5.6,"2009
PG-13
1h 48m",2009,6.333333333,5,15.70554454,"$17,306,648 "
Machete Kills,Machete Kills,20000000,['Robert Rodriguez'],"['Kyle Ward', 'Robert Rodriguez', 'Marcel Rodriguez']","['Danny Trejo', 'Alexa PenaVega', 'Mel Gibson']",5.6,"2013
R
1h 47m",2013,7.333333333,5.777777778,6.301029996,"$18,273,009 "
Regression,Regression,20000000,['Alejandro AmenÃ¡bar'],['Alejandro AmenÃ¡bar'],"['Ethan Hawke', 'David Thewlis', 'Emma Watson']",5.6,"2015
R
1h 46m",2015,7.333333333,7.333333333,19.37977673,"$15,824,374 "
Bad Teacher,Bad Teacher,19000000,['Jake Kasdan'],"['Gene Stupnitsky', 'Lee Eisenberg']","['Cameron Diaz', 'Jason Segel', 'Justin Timberlake']",5.6,"2011
R
1h 32m",2011,6,5,13.32797162,"$215,448,997 "
House on Haunted Hill,House on Haunted Hill,19000000,['William Malone'],"['Robb White', 'Dick Beebe']","['Geoffrey Rush', 'Famke Janssen', 'Taye Diggs']",5.6,"1999
R
1h 33m",1999,4,5,10.11707234,"$65,090,541 "
The Nutcracker,The Nutcracker and the Four Realms,19000000,"['Lasse HallstrÃ¶m', 'Joe Johnston']","['Ashleigh Powell', 'E.T.A. Hoffmann', 'Marius Petipa']","['Mackenzie Foy', 'Keira Knightley', 'Morgan Freeman']",5.6,"2018
PG
1h 39m",2018,6.833333333,5,18.28148789,"$2,119,994 "
The Perfect Guy,The Perfect Guy,18000000,['David M. Rosenthal'],"['Alan B. McElroy', 'Tyger Williams']","['Sanaa Lathan', 'Michael Ealy', 'Morris Chestnut']",5.6,"2015
PG-13
1h 40m",2015,5,5.833333333,12.69897,"$60,278,166 "
Love Happens,Love Happens,18000000,['Brandon Camp'],"['Brandon Camp', 'Mike Thompson']","['Jennifer Aniston', 'Aaron Eckhart', 'Dan Fogler']",5.6,"2009
PG-13
1h 49m",2009,5.666666667,5.75,12.63346846,"$36,133,014 "
40 Days and 40 Nights,40 Days and 40 Nights,17000000,['Michael Lehmann'],['Rob Perez'],"['Josh Hartnett', 'Shannyn Sossamon', 'Paulo Costanzo']",5.6,"2002
R
1h 36m",2002,5,5,12.45617133,"$95,092,667 "
Double Impact,Double Impact,16000000,['Sheldon Lettich'],"['Sheldon Lettich', 'Jean-Claude Van Damme', 'Steve Meerson']","['Jean-Claude Van Damme', 'Geoffrey Lewis', 'Alonna Shaw']",5.6,"1991
R
1h 50m",1991,5.5,5.555555556,12.33528977,"$29,090,445 "
How to Deal,How to Deal,16000000,['Clare Kilner'],"['Sarah Dessen', 'Neena Beber']","['Mandy Moore', 'Trent Ford', 'Dylan Baker']",5.6,"2003
PG-13
1h 41m",2003,5.5,5,12.86491813,"$14,125,516 "
Haeundae,Tidal Wave,16000000,['JK Youn'],['JK Youn'],"['Uhm Junghwa', 'Kim Yoo-jeong', 'Ha Ji-Won']",5.6,"2009
R
2h",2009,5,5,18.02976676,"$64,733,391 "
The Skulls,The Skulls,15000000,['Rob Cohen'],['John Pogue'],"['Joshua Jackson', 'Paul Walker', 'Hill Harper']",5.6,"2000
PG-13
1h 46m",2000,5.666666667,5.333333333,18.77347048,"$35,007,180 "
Halloween 2,Goosebumps 2: Slappy's Revenge,15000000,['Ari Sandel'],"['Rob Lieber', 'Darren Lemke', 'R.L. Stine']","['Wendi McLendon-Covey', 'Madison Iseman', 'Jeremy Ray Taylor']",5.6,"2018
PG
1h 30m",2018,5.666666667,5.555555556,17.35650198,"$38,512,850 "
Disturbing Behavior,Disturbing Behavior,15000000,['David Nutter'],['Scott Rosenberg'],"['James Marsden', 'Katie Holmes', 'Nick Stahl']",5.6,"1998
R
1h 24m",1998,5,6,16.70325698,"$19,014,238 "
The Pirates Who Don't Do Anything: A VeggieTaleÃ¢ÂÂ¦,The Pirates Who Don't Do Anything,15000000,['Mike Nawrocki'],"['Phil Vischer', 'Mike Nawrocki']","['Tim Hodge', 'Mike Nawrocki', 'Phil Vischer']",5.6,"2008
G
1h 25m",2008,5.5,5.5,7.031955492,#N/A
A Few Best Men,A Few Best Men,15000000,['Stephan Elliott'],['Dean Craig'],"['Laura Brent', 'Xavier Samuel', 'Kris Marshall']",5.6,"2011
Not Rated
1h 37m",2011,6,6.333333333,6.297361477,"$17,224,539 "
Magic Mike XXL,Magic Mike XXL,14500000,['Gregory Jacobs'],['Reid Carolin'],"['Channing Tatum', 'Joe Manganiello', 'Matt Bomer']",5.6,"2015
R
1h 55m",2015,5,5.5,18.16996817,"$123,580,421 "
Urban Legend,Urban Legend,14000000,['Jamie Blanks'],['Silvio Horta'],"['Jared Leto', 'Alicia Witt', 'Rebecca Gayheart']",5.6,"1998
R
1h 39m",1998,4.5,4.5,12.29907126,"$72,571,864 "
No Good Deed,No Good Deed,13200000,['Sam Miller'],['Aimee Lagos'],"['Taraji P. Henson', 'Idris Elba', 'Leslie Bibb']",5.6,"2014
PG-13
1h 24m",2014,5,5,11.96284268,"$54,323,210 "
A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 4: The Dream Master,13000000,['Renny Harlin'],"['Wes Craven', 'William Kotzwinkle', 'Brian Helgeland']","['Robert Englund', 'Rodney Eastman', 'John Beckman']",5.6,"1988
R
1h 33m",1988,6.333333333,6.333333333,11.02378392,"$49,369,899 "
5 Days of War,5 Days of War,12000000,['Renny Harlin'],"['Mikko Alanne', 'David Battle']","['Rupert Friend', 'Emmanuelle Chriqui', 'Richard Coyle']",5.6,"2011
R
1h 53m",2011,6.333333333,5.25,16.05534973,"$87,793 "
1612,1612: Khroniki smutnogo vremeni,12000000,['Vladimir Khotinenko'],['Arif Aliev'],"['Pyotr Kislov', 'Michal Zebrowski', 'Artur Smolyaninov']",5.6,"2007
Not Rated
2h 24m",2007,5,6,11.06550502,"$5,400,624 "
MacGruber,MacGruber,10000000,['Jorma Taccone'],"['Will Forte', 'John Solomon', 'Jorma Taccone']","['Will Forte', 'Kristen Wiig', 'Val Kilmer']",5.6,"2010
R
1h 30m",2010,5.5,4.944444444,14.33862345,"$8,629,895 "
Deuces Wild,Deuces Wild,10000000,['Scott Kalvert'],"['Paul Kimatian', 'Christopher Gambale']","['Stephen Dorff', 'Brad Renfro', 'Fairuza Balk']",5.6,"2002
R
1h 36m",2002,6,5,6.258784736,"$6,244,618 "
Io sono lÃ¢ÂÂamore,Judge Dredd,10000000,['Danny Cannon'],"['John Wagner', 'Carlos Ezquerra', 'Michael De Luca']","['Sylvester Stallone', 'Armand Assante', 'Rob Schneider']",5.6,"1995
R
1h 36m",1995,5.333333333,5.555555556,18.14860265,#N/A
Jay and Silent Bob Reboot,Jay and Silent Bob Reboot,10000000,['Kevin Smith'],['Kevin Smith'],"['Joey Lauren Adams', 'Ben Affleck', 'Fred Armisen']",5.6,"2019
R
1h 45m",2019,7,7,14.64821359,"$4,730,228 "
Triple Threat,Triple Threat,10000000,['Jesse V. Johnson'],"['Joey O Bryan', 'Fangjin Song', 'Paul Staheli']","['Tony Jaa', 'Tiger Hu Chen', 'Iko Uwais']",5.6,"2019
R
1h 36m",2019,5,5,4.491361694,"$385,651 "
Detention,Detention,10000000,['Joseph Kahn'],"['Joseph Kahn', 'Mark Palermo']","['Josh Hutcherson', 'Shanley Caswell', 'Spencer Locke']",5.6,"2011
R
1h 33m",2011,4.5,5,13.9674224,$0 
The Ice Pirates,The Ice Pirates,9000000,['Stewart Raffill'],"['Stewart Raffill', 'Stanford Sherman']","['Robert Urich', 'Mary Crosby', 'Michael D. Roberts']",5.6,"1984
PG
1h 31m",1984,4,4.5,5.074048069,"$13,075,390 "
Breakin' All the Rules,Breakin' All the Rules,9000000,['Daniel Taplitz'],['Daniel Taplitz'],"['Jamie Foxx', 'Gabrielle Union', 'Morris Chestnut']",5.6,"2004
PG-13
1h 25m",2004,5,6,7.230448921,"$12,512,317 "
Skin Trade,Skin Trade,9000000,['Ekachai Uekrongtham'],"['Dolph Lundgren', 'Steven Elder', 'Gabriel Dowrick']","['Dolph Lundgren', 'Tony Jaa', 'Ron Perlman']",5.6,"2014
R
1h 36m",2014,5,5,12.45163295,"$1,242 "
Club Dread,Club Dread,8500000,['Jay Chandrasekhar'],"['Jay Chandrasekhar', 'Kevin Heffernan', 'Steve Lemme']","['Jay Chandrasekhar', 'Bill Paxton', 'Kevin Heffernan']",5.6,"2004
R
1h 44m",2004,6.333333333,6.333333333,10.80091808,"$7,573,551 "
The Intruder,The Intruder,8000000,['Deon Taylor'],['David Loughery'],"['Michael Ealy', 'Meagan Good', 'Dennis Quaid']",5.6,"2019
PG-13
1h 42m",2019,5.333333333,5.333333333,16.36875162,"$40,597,401 "
A Thin Line Between Love & Hate,A Thin Line Between Love and Hate,8000000,['Martin Lawrence'],"['Martin Lawrence', 'Bentley Kyle Evans', 'Kenny Buford']","['Martin Lawrence', 'Lynn Whitfield', 'Regina King']",5.6,"1996
R
1h 48m",1996,5,5,12.15044941,"$34,873,513 "
New in Town,New in Town,8000000,['Jonas Elmer'],"['Ken Rance', 'C. Jay Cox']","['RenÃ©e Zellweger', 'Harry Connick Jr.', 'Siobhan Fallon Hogan']",5.6,"2009
PG
1h 37m",2009,5,5.5,3.583085366,"$29,937,909 "
Ta Ra Rum Pum,Ta Ra Rum Pum,7400000,['Siddharth Anand'],"['Siddharth Anand', 'Habib Faisal']","['Saif Ali Khan', 'Rani Mukerji', 'Jaaved Jaaferi']",5.6,"2007
Not Rated
2h 33m",2007,5,5,15.24620674,"$9,443,864 "
The 5th Quarter,The 5th Quarter,6000000,['Rick Bieber'],['Rick Bieber'],"['Andie MacDowell', 'Aidan Quinn', 'Ryan Merriman']",5.6,"2010
PG-13
1h 41m",2010,5,5,6.659601817,"$408,159 "
Prityazhenie,Attraction,6000000,['Fedor Bondarchuk'],"['Oleg Malovichko', 'Andrey Zolotarev']","['Irina Starshenbaum', 'Alexander Petrov', 'Rinal Mukhametov']",5.6,"2017
R
2h 12m",2017,5,5,10.19184209,"$19,594,567 "
Men of War,Men of War,6000000,['Perry Lang'],"['Stan Rogow', 'John Sayles', 'Ethan Reiff']","['Dolph Lundgren', 'Charlotte Lewis', 'BD Wong']",5.6,"1994
R
1h 42m",1994,5,6,11.76937733,$0 
47 Meters Down,47 Meters Down,5300000,['Johannes Roberts'],"['Johannes Roberts', 'Ernest Riera']","['Mandy Moore', 'Claire Holt', 'Matthew Modine']",5.6,"2017
PG-13
1h 29m",2017,5,5,18.80509288,"$62,633,705 "
The Texas Chainsaw Massacre 2,The Texas Chainsaw Massacre 2,4700000,['Tobe Hooper'],"['L.M. Kit Carson', 'Tobe Hooper']","['Dennis Hopper', 'Caroline Williams', 'Jim Siedow']",5.6,"1986
Unrated
1h 41m",1986,6.666666667,5.5,4.380211242,"$8,025,872 "
Blood Quantum,Blood Quantum,4500000,['Jeff Barnaby'],['Jeff Barnaby'],"['Michael Greyeyes', 'Elle-MÃ¡ijÃ¡ Tailfeathers', 'Forrest Goodluck']",5.6,"2019
Not Rated
1h 38m",2019,5,5,7.535370083,"$10,926 "
R.L. StineÃ¢ÂÂs Monsterville: The Cabinet of Souls,R.L. Stine's Monsterville: Cabinet of Souls,4400000,['Peter DeLuise'],"['Billy Brown', 'Dan Angel', 'R.L. Stine']","['Dove Cameron', 'Braeden Lemasters', 'Katherine McNamara']",5.6,"TV Movie
2015
PG
1h 26m",2015,5,5,15.07386785,#N/A
Jawbreaker,Jawbreaker,3000000,['Darren Stein'],['Darren Stein'],"['Rose McGowan', 'Rebecca Gayheart', 'Julie Benz']",5.6,"1999
R
1h 26m",1999,5,5,16.52303893,"$3,076,820 "
They Came Together,They Came Together,3000000,['David Wain'],"['Michael Showalter', 'David Wain']","['Paul Rudd', 'Amy Poehler', 'Bill Hader']",5.6,"2014
R
1h 23m",2014,5.333333333,5.25,9.783546282,"$82,780 "
Valley of the Hearts Delight,The Villains of Valley View,2500000,"['Bryan Moore', 'Chris Peterson']","['Isabella Pappas', 'Reed Horstmann', 'Malachi Barton']","['Isabella Pappas', 'Reed Horstmann', 'Malachi Barton']",5.6,"TV Series
2022â
TV-Y7
24m",2022,5,5,13.98723712,"$118,666 "
Eye of the Dolphin,Eye of the Dolphin,2500000,['Michael D. Sellers'],"['Michael D. Sellers', 'Wendell Morris']","['Carly Schroeder', 'Adrian Dunbar', 'George Harris']",5.6,"2006
PG-13
1h 42m",2006,5,5,6.477121255,"$72,260 "
Profile,Fake Profile,2300000,['Pablo Illanes'],"['Carolina Miranda', 'Rodolfo Salas', 'Juanse DÃ­ez']","['Carolina Miranda', 'Rodolfo Salas', 'Juanse DÃ­ez']",5.6,"TV Series
2023â
TV-MA
35m",2023,5,5,11.84509804,"$1,883,256 "
The Ghastly Love of Johnny X,The Ghastly Love of Johnny X,2000000,['Paul Bunnell'],"['Steve Bingen', 'Paul Bunnell', 'Mark D. Murphy']","['Will Keenan', 'Creed Bratton', 'De Anna Joy Brooks']",5.6,"2012
Not Rated
1h 46m",2012,5,5,11.63985764,"$2,436 "
Cabin Fever,Cabin Fever,1500000,['Eli Roth'],"['Eli Roth', 'Randy Pearlstein']","['Jordan Ladd', 'Rider Strong', 'James DeBello']",5.6,"2002
R
1h 33m",2002,6.333333333,5,7.204353543,"$30,351,664 "
Hatchet,Hatchet,1500000,['Adam Green'],['Adam Green'],"['Kane Hodder', 'Joel David Moore', 'Deon Richmond']",5.6,"2006
R
1h 33m",2006,5,5,9.290034611,"$240,396 "
"Me, You and Five Bucks",Me You and Five Bucks,1500000,['Jaime Zevallos'],['Jaime Zevallos'],"['Angela Sarafyan', 'Jaime Zevallos', 'Sean Nateghi']",5.6,"2016
Not Rated
1h 33m",2016,5,5,11.84685145,"$2,105 "
Shalako,Shalako,1455000,['Edward Dmytryk'],"['Louis L Amour', 'James Griffith', 'Hal Hopper']","['Sean Connery', 'Brigitte Bardot', 'Stephen Boyd']",5.6,"1968
M/PG
1h 53m",1968,5,5,5.804534685,"$2,620,000 "
The Algerian,The Algerian,1300000,['Giovanni Zelko'],"['Ben Youcef', 'Giovanni Zelko']","['Ben Youcef', 'Candice Coke', 'Harry Lennix']",5.6,"2014
1h 39m",2014,5,5,0,$0 
C.H.U.D.,C.H.U.D.,1250000,['Douglas Cheek'],"['Parnell Hall', 'Shepard Abbott', 'Christopher Curry']","['John Heard', 'Daniel Stern', 'Christopher Curry']",5.6,"1984
R
1h 28m",1984,5,5,8.360423752,"$4,700,000 "
Filly Brown,Filly Brown,1250000,"['Youssef Delara', 'Michael D. Olmos']","['Youssef Delara', 'Michael D. Olmos', 'Victor Teran']","['Gina Rodriguez', 'Jenni Rivera', 'Lou Diamond Phillips']",5.6,"2012
R
1h 20m",2012,5,5,12.90308999,"$2,940,411 "
Unfriended,Unfriended,1000000,['Levan Gabriadze'],['Nelson Greaves'],"['Heather Sossaman', 'Matthew Bohrer', 'Courtney Halverson']",5.6,"2014
R
1h 23m",2014,5,5,7.088290918,"$64,364,198 "
Truth or Die,Truth or Die,1000000,['Robert Heath'],['Matthew McGuchan'],"['Tom Kane', 'Liam Boyle', 'Jack Gordon']",5.6,"2012
Not Rated
1h 36m",2012,5,5,10.53788426,$0 
L!fe Happens,Life Happens,930000,['Kat Coiro'],"['Kat Coiro', 'Krysten Ritter']","['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson']",5.6,"2011
R
1h 40m",2011,5,5,12.30103,"$30,905 "
The Broadway Melody,The Broadway Melody,379000,['Harry Beaumont'],"['Edmund Goulding', 'Norman Houston', 'James Gleason']","['Bessie Love', 'Anita Page', 'Charles King']",5.6,"1929
Passed
1h 40m",1929,5,5,4.84509804,"$4,358,000 "
The Matrix Resurrections,The Matrix Resurrections,190000000,['Lana Wachowski'],"['Lana Wachowski', 'David Mitchell', 'Aleksandar Hemon']","['Keanu Reeves', 'Carrie-Anne Moss', 'Yahya Abdul-Mateen II']",5.7,"2021
R
2h 28m",2021,7.333333333,6.222222222,9.230463738,"$159,197,755 "
G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,175000000,['Stephen Sommers'],"['Stuart Beattie', 'David Elliot', 'Paul Lovett']","['Dennis Quaid', 'Channing Tatum', 'Marlon Wayans']",5.7,"2009
PG-13
1h 58m",2009,6.333333333,6.333333333,17.74283978,"$302,469,017 "
Poseidon,Poseidon,160000000,['Wolfgang Petersen'],"['Mark Protosevich', 'Paul Gallico']","['Richard Dreyfuss', 'Kurt Russell', 'Emmy Rossum']",5.7,"2006
PG-13
1h 38m",2006,7.333333333,6,16.2919014,"$181,674,817 "
Chicken Little,Chicken Little,150000000,['Mark Dindal'],"['Mark Dindal', 'Mark Kennedy', 'Steve Bencich']","['Zach Braff', 'Joan Cusack', 'Garry Marshall']",5.7,"2005
G
1h 21m",2005,6.666666667,5.555555556,13.24271551,"$310,043,823 "
Wrath of the Titans,Wrath of the Titans,150000000,['Jonathan Liebesman'],"['Dan Mazeau', 'David Leslie Johnson-McGoldrick', 'Greg Berlanti']","['Sam Worthington', 'Liam Neeson', 'Rosamund Pike']",5.7,"2012
PG-13
1h 39m",2012,5,5.611111111,15.42985317,"$305,270,083 "
Pan,Pan,150000000,['Joe Wright'],"['Jason Fuchs', 'J.M. Barrie']","['Levi Miller', 'Hugh Jackman', 'Garrett Hedlund']",5.7,"2015
PG
1h 51m",2015,7,5.5,17.05126832,"$151,525,973 "
G.I. Joe: Retaliation,G.I. Joe: Retaliation,140000000,['Jon M. Chu'],"['Rhett Reese', 'Paul Wernick']","['Dwayne Johnson', 'Channing Tatum', 'Adrianne Palicki']",5.7,"2013
PG-13
1h 50m",2013,6.333333333,7.333333333,14.28055788,"$375,740,705 "
Gemini Man,Gemini Man,140000000,['Ang Lee'],"['David Benioff', 'Billy Ray', 'Darren Lemke']","['Will Smith', 'Mary Elizabeth Winstead', 'Clive Owen']",5.7,"2019
PG-13
1h 57m",2019,7,6.666666667,17.43683028,"$166,598,362 "
Monster Trucks,Monster Trucks,125000000,['Chris Wedge'],"['Derek Connolly', 'Matthew Robinson', 'Jonathan Aibel']","['Lucas Till', 'Jane Levy', 'Thomas Lennon']",5.7,"2016
PG
1h 44m",2016,6.333333333,6.333333333,16.36828815,"$61,642,798 "
Chaos Walking,Chaos Walking,100000000,['Doug Liman'],"['Patrick Ness', 'Christopher Ford']","['Tom Holland', 'Daisy Ridley', 'DemiÃ¡n Bichir']",5.7,"2021
PG-13
1h 49m",2021,7,6,13.4160244,"$27,072,169 "
The Midnight Sky,The Midnight Sky,100000000,['George Clooney'],"['Lily Brooks-Dalton', 'Mark L. Smith']","['George Clooney', 'Felicity Jones', 'David Oyelowo']",5.7,"2020
PG-13
1h 58m",2020,7,5.666666667,14.97294301,"$75,615 "
Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,94000000,['Simon West'],"['Sara B. Cooper', 'Mike Werb', 'Michael Colleary']","['Angelina Jolie', 'Jon Voight', 'Iain Glen']",5.7,"2001
PG-13
1h 40m",2001,6,5.666666667,10.0253878,"$273,330,185 "
Cutthroat Island,Cutthroat Island,92000000,['Renny Harlin'],"['Michael Frost Beckner', 'James Gorman', 'Bruce A. Evans']","['Geena Davis', 'Matthew Modine', 'Frank Langella']",5.7,"1995
PG-13
2h 4m",1995,6.333333333,5.833333333,10.25418541,"$18,517,322 "
Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,90000000,['Thor Freudenthal'],"['Marc Guggenheim', 'Rick Riordan']","['Logan Lerman', 'Alexandra Daddario', 'Brandon T. Jackson']",5.7,"2013
PG
1h 46m",2013,6,5,13.68124124,"$200,859,554 "
Mission to Mars,Mission to Mars,90000000,['Brian De Palma'],"['Lowell Cannon', 'Jim Thomas', 'John Thomas']","['Tim Robbins', 'Gary Sinise', 'Don Cheadle']",5.7,"2000
PG
1h 54m",2000,7.333333333,6,10.38856297,"$106,000,000 "
Four Christmases,Four Christmases,80000000,['Seth Gordon'],"['Matt Allen', 'Caleb Wilson', 'Jon Lucas']","['Reese Witherspoon', 'Vince Vaughn', 'Mary Steenburgen']",5.7,"2008
PG-13
1h 28m",2008,5.666666667,5.444444444,17.00164719,"$168,311,558 "
Mighty Joe Young,Mighty Joe Young,80000000,['Ron Underwood'],"['Merian C. Cooper', 'Ruth Rose', 'Mark Rosenthal']","['Bill Paxton', 'Charlize Theron', 'Rade Serbedzija']",5.7,"1998
PG
1h 54m",1998,5,5,11.43179784,"$50,632,037 "
Red Planet,Red Planet,80000000,['Antony Hoffman'],"['Chuck Pfarrer', 'Jonathan Lemkin']","['Val Kilmer', 'Carrie-Anne Moss', 'Tom Sizemore']",5.7,"2000
PG-13
1h 46m",2000,5,6,13.53504428,"$33,463,969 "
Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,79000000,['Brad Peyton'],"['Brian Gunn', 'Mark Gunn', 'Richard Outten']","['Josh Hutcherson', 'Dwayne Johnson', 'Michael Caine']",5.7,"2012
PG
1h 34m",2012,5.666666667,5.333333333,18.28193215,"$318,146,162 "
FoolÃ¢ÂÂs Gold,Fool's Gold,72500000,['Andy Tennant'],"['John Claflin', 'Daniel Zelman', 'Andy Tennant']","['Matthew McConaughey', 'Kate Hudson', 'Donald Sutherland']",5.7,"2008
PG-13
1h 52m",2008,6.333333333,5.333333333,17.50516084,#N/A
Battle: Los Angeles,Battle Los Angeles,70000000,['Jonathan Liebesman'],['Christopher Bertolini'],"['Aaron Eckhart', 'Michelle Rodriguez', 'Bridget Moynahan']",5.7,"2011
PG-13
1h 56m",2011,5,5.5,6.954242509,"$213,463,976 "
Money Train,Money Train,68000000,['Joseph Ruben'],"['Doug Richardson', 'David Loughery']","['Wesley Snipes', 'Woody Harrelson', 'Jennifer Lopez']",5.7,"1995
R
1h 50m",1995,5,5.666666667,20.8733206,"$77,224,232 "
The Santa Clause 2,The Santa Clause 2,65000000,['Michael Lembeck'],"['Don Rhymer', 'Cinco Paul', 'Ken Daurio']","['Tim Allen', 'Spencer Breslin', 'Elizabeth Mitchell']",5.7,"2002
G
1h 44m",2002,5.333333333,6.333333333,13.54924856,"$172,844,592 "
Hudson Hawk,Hudson Hawk,65000000,['Michael Lehmann'],"['Bruce Willis', 'Robert Kraft', 'Steven E. de Souza']","['Bruce Willis', 'Danny Aiello', 'Andie MacDowell']",5.7,"1991
R
1h 40m",1991,5,5.666666667,5.77815125,"$17,218,916 "
Jingle All the Way,Jingle All the Way,60000000,['Brian Levant'],['Randy Kornfield'],"['Arnold Schwarzenegger', 'Sinbad', 'Phil Hartman']",5.7,"1996
PG
1h 29m",1996,5,5,12.98340074,"$129,832,389 "
Priest,Priest,60000000,['Scott Stewart'],"['Cory Goodman', 'Min-Woo Hyung']","['Paul Bettany', 'Cam Gigandet', 'Maggie Q']",5.7,"2011
PG-13
1h 27m",2011,5.666666667,5,11.37657696,"$84,154,026 "
The Nutty Professor,The Nutty Professor,55000000,['Tom Shadyac'],"['Jerry Lewis', 'Bill Richmond', 'David Sheffield']","['Eddie Murphy', 'Jada Pinkett Smith', 'James Coburn']",5.7,"1996
PG-13
1h 35m",1996,6.333333333,4.833333333,16.72587898,"$273,814,019 "
Bullet to the Head,Bullet to the Head,55000000,['Walter Hill'],"['Alessandro Camon', 'Alexis Nolent', 'Colin Wilson']","['Sylvester Stallone', 'Jason Momoa', 'Christian Slater']",5.7,"2012
R
1h 32m",2012,5.666666667,5.166666667,19.75471519,"$22,597,969 "
Valentine's Day,Valentine's Day,52000000,['Garry Marshall'],"['Katherine Fugate', 'Abby Kohn', 'Marc Silverstein']","['Julia Roberts', 'Jamie Foxx', 'Anne Hathaway']",5.7,"2010
PG-13
2h 5m",2010,6.333333333,5.666666667,21.74896286,"$217,569,328 "
Race to Witch Mountain,Race to Witch Mountain,50000000,['Andy Fickman'],"['Matt Lopez', 'Mark Bomback', 'Alexander Key']","['Dwayne Johnson', 'Carla Gugino', 'AnnaSophia Robb']",5.7,"2009
PG
1h 38m",2009,5.666666667,5.888888889,18.84298347,"$105,103,784 "
Escape from L.A.,Escape from L.A.,50000000,['John Carpenter'],"['John Carpenter', 'Nick Castle', 'Debra Hill']","['Kurt Russell', 'Steve Buscemi', 'Stacy Keach']",5.7,"1996
R
1h 41m",1996,7.333333333,6.888888889,11.16003315,"$25,426,861 "
Gamer,Gamer,50000000,"['Mark Neveldine', 'Brian Taylor']","['Mark Neveldine', 'Brian Taylor']","['Gerard Butler', 'Michael C. Hall', 'Ludacris']",5.7,"2009
R
1h 35m",2009,5.666666667,5.666666667,13.68124124,"$42,002,029 "
America's Sweethearts,America's Sweethearts,46000000,['Joe Roth'],"['Billy Crystal', 'Peter Tolan']","['Julia Roberts', 'John Cusack', 'Billy Crystal']",5.7,"2001
PG-13
1h 42m",2001,5,5.5,16.17215764,"$160,648,493 "
